1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
,,,,,,,,,,,,,,,,"tensor([0.4707, 0.0673, 0.0690, 0.2613, 0.0657, 0.0661])",,
,,,,,,,,,,,,,,,,"tensor([0.4717, 0.0674, 0.0691, 0.2597, 0.0658, 0.0662])",,
,,,,,,,,,,,,,,,,"tensor([0.4821, 0.0689, 0.0707, 0.2435, 0.0672, 0.0677])",,
,,,,,,,,,,,,,,,,"tensor([0.4650, 0.0665, 0.0682, 0.2703, 0.0649, 0.0653])",,
,,,,,,,,,,,,,,,,"tensor([0.4653, 0.0665, 0.0682, 0.2697, 0.0649, 0.0653])",,
,,,,,,,,,,,,,,,,"tensor([0.4690, 0.0670, 0.0688, 0.2639, 0.0654, 0.0658])",,
,,,,,,,,,,,,,,,,"tensor([0.4677, 0.0668, 0.0685, 0.2661, 0.0652, 0.0656])",,
,,,,,,,,,,,,,,,,"tensor([0.4893, 0.0699, 0.0717, 0.2322, 0.0682, 0.0687])",,
,,,,,,,,,,,,,,,,"tensor([0.4890, 0.0699, 0.0717, 0.2326, 0.0682, 0.0686])",,
,,,,,,,,,,,,,,,,"tensor([0.4818, 0.0689, 0.0706, 0.2440, 0.0672, 0.0676])",,
,,,,,,,,,,,,,,,,"tensor([0.4672, 0.0668, 0.0685, 0.2669, 0.0652, 0.0656])",,
,,,,,,,,,,,,,,,,"tensor([0.4586, 0.0655, 0.0672, 0.2804, 0.0640, 0.0644])",,
,,,,,,,,,,,,,,,,"tensor([0.4637, 0.0663, 0.0680, 0.2723, 0.0647, 0.0651])",,
,,,,,,,,,,,,,,,,"tensor([0.4862, 0.0695, 0.0713, 0.2370, 0.0678, 0.0682])",,
,,,,,,,,,,,,,,,,"tensor([0.4850, 0.0693, 0.0711, 0.2389, 0.0676, 0.0681])",,
,,,,,,,,,,,,,,,,"tensor([0.4670, 0.0667, 0.0685, 0.2671, 0.0651, 0.0655])",,
,,,,,,,,,,,,,,,,"tensor([0.4831, 0.0690, 0.0708, 0.2418, 0.0674, 0.0678])",,
,,,,,,,,,,,,,,,,"tensor([0.4611, 0.0659, 0.0676, 0.2763, 0.0643, 0.0647])",,
,,,,,,,,,,,,,,,,"tensor([0.4640, 0.0663, 0.0680, 0.2718, 0.0647, 0.0651])",,
,,,,,,,,,,,,,,,,"tensor([0.4613, 0.0659, 0.0676, 0.2760, 0.0643, 0.0647])",,
,,,,,,,,,,,,,,,,"tensor([0.4816, 0.0688, 0.0706, 0.2443, 0.0672, 0.0676])",,
,,,,,,,,,,,,,,,,"tensor([0.4854, 0.0694, 0.0711, 0.2383, 0.0677, 0.0681])",,
,,,,,,,,,,,,,,,,"tensor([0.4591, 0.0656, 0.0673, 0.2796, 0.0640, 0.0644])",,
,,,,,,,,,,,,,,,,"tensor([0.4752, 0.0679, 0.0696, 0.2543, 0.0663, 0.0667])",,
,,,,,,,,,,,,,,,,"tensor([0.4735, 0.0677, 0.0694, 0.2569, 0.0660, 0.0664])",,
,,,,,,,,,,,,,,,,"tensor([0.4850, 0.0693, 0.0711, 0.2389, 0.0676, 0.0681])",,
,,,,,,,,,,,,,,,,"tensor([0.4698, 0.0671, 0.0689, 0.2627, 0.0655, 0.0659])",,
,,,,,,,,,,,,,,,,"tensor([0.4643, 0.0664, 0.0680, 0.2714, 0.0648, 0.0651])",,
,,,,,,,,,,,,,,,,"tensor([0.4799, 0.0686, 0.0703, 0.2469, 0.0669, 0.0673])",,
,,,,,,,,,,,,,,,,"tensor([0.4775, 0.0682, 0.0700, 0.2507, 0.0666, 0.0670])",,
,,,,,,,,,,,,,,,,"tensor([0.4751, 0.0679, 0.0696, 0.2544, 0.0663, 0.0667])",,
,,,,,,,,,,,,,,,,"tensor([0.4843, 0.0692, 0.0710, 0.2400, 0.0675, 0.0680])",,
,,,,,,,,,,,,,,,,"tensor([0.4564, 0.0652, 0.0669, 0.2838, 0.0637, 0.0640])",,
,,,,,,,,,,,,,,,,"tensor([0.4640, 0.0663, 0.0680, 0.2719, 0.0647, 0.0651])",,
,,,,,,,,,,,,,,,,"tensor([0.4687, 0.0670, 0.0687, 0.2645, 0.0654, 0.0658])",,
,,,,,,,,,,,,,,,,"tensor([0.4638, 0.0663, 0.0680, 0.2721, 0.0647, 0.0651])",,
,,,,,,,,,,,,,,,,"tensor([0.4632, 0.0662, 0.0679, 0.2731, 0.0646, 0.0650])",,
,,,,,,,,,,,,,,,,"tensor([0.4671, 0.0668, 0.0685, 0.2670, 0.0651, 0.0655])",,
,,,,,,,,,,,,,,,,"tensor([0.4670, 0.0667, 0.0685, 0.2671, 0.0651, 0.0655])",,
,,,,,,,,,,,,,,,,"tensor([0.4785, 0.0684, 0.0701, 0.2490, 0.0667, 0.0672])",,
,,,,,,,,,,,,,,,,"tensor([0.4908, 0.0702, 0.0719, 0.2297, 0.0685, 0.0689])",,
,,,,,,,,,,,,,,,,"tensor([0.4681, 0.0669, 0.0686, 0.2655, 0.0653, 0.0657])",,
,,,,,,,,,,,,,,,,"tensor([0.4820, 0.0689, 0.0706, 0.2437, 0.0672, 0.0676])",,
,,,,,,,,,,,,,,,,"tensor([0.4766, 0.0681, 0.0699, 0.2521, 0.0665, 0.0669])",,
,,,,,,,,,,,,,,,,"tensor([0.4738, 0.0677, 0.0695, 0.2564, 0.0661, 0.0665])",,
,,,,,,,,,,,,,,,,"tensor([0.4618, 0.0660, 0.0677, 0.2753, 0.0644, 0.0648])",,
,,,,,,,,,,,,,,,,"tensor([0.4683, 0.0669, 0.0686, 0.2650, 0.0653, 0.0657])",,
,,,,,,,,,,,,,,,,"tensor([0.4759, 0.0680, 0.0698, 0.2531, 0.0664, 0.0668])",,
,,,,,,,,,,,,,,,,"tensor([0.4961, 0.0709, 0.0727, 0.2214, 0.0692, 0.0696])",,
,,,,,,,,,,,,,,,,"tensor([0.4662, 0.0666, 0.0683, 0.2683, 0.0650, 0.0654])",,
,,,,,,,,,,,,,,,,"tensor([0.4546, 0.0650, 0.0666, 0.2866, 0.0634, 0.0638])",,
,,,,,,,,,,,,,,,,"tensor([0.4824, 0.0689, 0.0707, 0.2430, 0.0673, 0.0677])",,
,,,,,,,,,,,,,,,,"tensor([0.4697, 0.0671, 0.0688, 0.2630, 0.0655, 0.0659])",,
,,,,,,,,,,,,,,,,"tensor([0.4716, 0.0674, 0.0691, 0.2599, 0.0658, 0.0662])",,
,,,,,,,,,,,,,,,,"tensor([0.4914, 0.0702, 0.0720, 0.2288, 0.0685, 0.0690])",,
,,,,,,,,,,,,,,,,"tensor([0.4712, 0.0673, 0.0691, 0.2605, 0.0657, 0.0661])",,
,,,,,,,,,,,,,,,,"tensor([0.4826, 0.0690, 0.0707, 0.2426, 0.0673, 0.0677])",,
,,,,,,,,,,,,,,,,"tensor([0.4829, 0.0690, 0.0708, 0.2422, 0.0673, 0.0678])",,
,,,,,,,,,,,,,,,,,"tensor([0.4734, 0.0683, 0.0696, 0.2553, 0.0666, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4552, 0.0656, 0.0669, 0.2840, 0.0640, 0.0643])",
,,,,,,,,,,,,,,,,,"tensor([0.4764, 0.0687, 0.0701, 0.2505, 0.0670, 0.0673])",
,,,,,,,,,,,,,,,,,"tensor([0.4649, 0.0670, 0.0684, 0.2687, 0.0654, 0.0657])",
,,,,,,,,,,,,,,,,,"tensor([0.4761, 0.0686, 0.0700, 0.2511, 0.0669, 0.0673])",
,,,,,,,,,,,,,,,,,"tensor([0.4837, 0.0697, 0.0711, 0.2391, 0.0680, 0.0683])",
,,,,,,,,,,,,,,,,,"tensor([0.4870, 0.0702, 0.0716, 0.2339, 0.0685, 0.0688])",
,,,,,,,,,,,,,,,,,"tensor([0.5012, 0.0723, 0.0737, 0.2115, 0.0705, 0.0708])",
,,,,,,,,,,,,,,,,,"tensor([0.4609, 0.0665, 0.0678, 0.2749, 0.0648, 0.0651])",
,,,,,,,,,,,,,,,,,"tensor([0.4730, 0.0682, 0.0696, 0.2559, 0.0665, 0.0668])",
,,,,,,,,,,,,,,,,,"tensor([0.4811, 0.0694, 0.0708, 0.2431, 0.0676, 0.0680])",
,,,,,,,,,,,,,,,,,"tensor([0.4686, 0.0676, 0.0689, 0.2628, 0.0659, 0.0662])",
,,,,,,,,,,,,,,,,,"tensor([0.4780, 0.0689, 0.0703, 0.2480, 0.0672, 0.0675])",
,,,,,,,,,,,,,,,,,"tensor([0.4630, 0.0668, 0.0681, 0.2716, 0.0651, 0.0654])",
,,,,,,,,,,,,,,,,,"tensor([0.4660, 0.0672, 0.0685, 0.2669, 0.0655, 0.0658])",
,,,,,,,,,,,,,,,,,"tensor([0.4781, 0.0689, 0.0703, 0.2479, 0.0672, 0.0676])",
,,,,,,,,,,,,,,,,,"tensor([0.4646, 0.0670, 0.0683, 0.2692, 0.0653, 0.0656])",
,,,,,,,,,,,,,,,,,"tensor([0.4619, 0.0666, 0.0679, 0.2734, 0.0649, 0.0653])",
,,,,,,,,,,,,,,,,,"tensor([0.4854, 0.0700, 0.0714, 0.2364, 0.0682, 0.0686])",
,,,,,,,,,,,,,,,,,"tensor([0.4731, 0.0682, 0.0696, 0.2557, 0.0665, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4763, 0.0687, 0.0700, 0.2507, 0.0670, 0.0673])",
,,,,,,,,,,,,,,,,,"tensor([0.4734, 0.0682, 0.0696, 0.2553, 0.0665, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4905, 0.0707, 0.0721, 0.2284, 0.0690, 0.0693])",
,,,,,,,,,,,,,,,,,"tensor([0.4823, 0.0695, 0.0709, 0.2412, 0.0678, 0.0682])",
,,,,,,,,,,,,,,,,,"tensor([0.4587, 0.0661, 0.0675, 0.2784, 0.0645, 0.0648])",
,,,,,,,,,,,,,,,,,"tensor([0.4749, 0.0685, 0.0698, 0.2529, 0.0668, 0.0671])",
,,,,,,,,,,,,,,,,,"tensor([0.4593, 0.0662, 0.0676, 0.2774, 0.0646, 0.0649])",
,,,,,,,,,,,,,,,,,"tensor([0.4818, 0.0695, 0.0709, 0.2420, 0.0677, 0.0681])",
,,,,,,,,,,,,,,,,,"tensor([0.4655, 0.0671, 0.0685, 0.2677, 0.0654, 0.0658])",
,,,,,,,,,,,,,,,,,"tensor([0.4789, 0.0690, 0.0704, 0.2467, 0.0673, 0.0677])",
,,,,,,,,,,,,,,,,,"tensor([0.4627, 0.0667, 0.0680, 0.2721, 0.0650, 0.0654])",
,,,,,,,,,,,,,,,,,"tensor([0.4857, 0.0700, 0.0714, 0.2359, 0.0683, 0.0686])",
,,,,,,,,,,,,,,,,,"tensor([0.4761, 0.0686, 0.0700, 0.2510, 0.0669, 0.0673])",
,,,,,,,,,,,,,,,,,"tensor([0.4605, 0.0664, 0.0677, 0.2756, 0.0647, 0.0651])",
,,,,,,,,,,,,,,,,,"tensor([0.4744, 0.0684, 0.0698, 0.2538, 0.0667, 0.0670])",
,,,,,,,,,,,,,,,,,"tensor([0.4604, 0.0664, 0.0677, 0.2757, 0.0647, 0.0651])",
,,,,,,,,,,,,,,,,,"tensor([0.4732, 0.0682, 0.0696, 0.2556, 0.0665, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4575, 0.0660, 0.0673, 0.2802, 0.0643, 0.0647])",
,,,,,,,,,,,,,,,,,"tensor([0.4680, 0.0675, 0.0688, 0.2638, 0.0658, 0.0661])",
,,,,,,,,,,,,,,,,,"tensor([0.4619, 0.0666, 0.0679, 0.2733, 0.0649, 0.0653])",
,,,,,,,,,,,,,,,,,"tensor([0.4520, 0.0652, 0.0665, 0.2889, 0.0635, 0.0639])",
,,,,,,,,,,,,,,,,,"tensor([0.4665, 0.0673, 0.0686, 0.2662, 0.0656, 0.0659])",
,,,,,,,,,,,,,,,,,"tensor([0.4616, 0.0666, 0.0679, 0.2738, 0.0649, 0.0652])",
,,,,,,,,,,,,,,,,,"tensor([0.4681, 0.0675, 0.0689, 0.2636, 0.0658, 0.0661])",
,,,,,,,,,,,,,,,,,"tensor([0.4675, 0.0674, 0.0688, 0.2645, 0.0657, 0.0661])",
,,,,,,,,,,,,,,,,,"tensor([0.4804, 0.0693, 0.0707, 0.2442, 0.0675, 0.0679])",
,,,,,,,,,,,,,,,,,"tensor([0.4735, 0.0683, 0.0696, 0.2551, 0.0666, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4764, 0.0687, 0.0701, 0.2506, 0.0670, 0.0673])",
,,,,,,,,,,,,,,,,,"tensor([0.4759, 0.0686, 0.0700, 0.2513, 0.0669, 0.0672])",
,,,,,,,,,,,,,,,,,"tensor([0.4778, 0.0689, 0.0703, 0.2484, 0.0672, 0.0675])",
,,,,,,,,,,,,,,,,,"tensor([0.4696, 0.0677, 0.0691, 0.2613, 0.0660, 0.0664])",
,,,,,,,,,,,,,,,,,"tensor([0.4746, 0.0684, 0.0698, 0.2533, 0.0667, 0.0671])",
,,,,,,,,,,,,,,,,,"tensor([0.4797, 0.0692, 0.0706, 0.2454, 0.0674, 0.0678])",
,,,,,,,,,,,,,,,,,"tensor([0.4672, 0.0674, 0.0687, 0.2650, 0.0657, 0.0660])",
,,,,,,,,,,,,,,,,,"tensor([0.4804, 0.0693, 0.0707, 0.2442, 0.0675, 0.0679])",
,,,,,,,,,,,,,,,,,"tensor([0.4687, 0.0676, 0.0689, 0.2627, 0.0659, 0.0662])",
,,,,,,,,,,,,,,,,,"tensor([0.4614, 0.0665, 0.0679, 0.2742, 0.0649, 0.0652])",
,,,,,,,,,,,,,,,,,"tensor([0.4623, 0.0667, 0.0680, 0.2728, 0.0650, 0.0653])",
,,,,,,,,,,,,,,,,,"tensor([0.4849, 0.0699, 0.0713, 0.2372, 0.0682, 0.0685])",
,,,,,,,,,,,,,,,,,"tensor([0.4778, 0.0689, 0.0703, 0.2484, 0.0672, 0.0675])",
,,,,,,,,,,,,,,,,,"tensor([0.4722, 0.0681, 0.0695, 0.2571, 0.0664, 0.0667])",
,,,,,,,,,,,,,,,,,"tensor([0.4705, 0.0678, 0.0692, 0.2598, 0.0662, 0.0665])",
,,,,,,,,,,,,,,,,,"tensor([0.4888, 0.0705, 0.0719, 0.2310, 0.0687, 0.0691])",
,,,,,,,,,,,,,,,,,"tensor([0.4724, 0.0681, 0.0695, 0.2568, 0.0664, 0.0668])",
,,,,,,,,,,,,,,,,,"tensor([0.4665, 0.0673, 0.0686, 0.2661, 0.0656, 0.0659])",
,,,,,,,,,,,,,,,,,"tensor([0.4733, 0.0682, 0.0696, 0.2555, 0.0665, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4606, 0.0664, 0.0677, 0.2754, 0.0648, 0.0651])",
,,,,,,,,,,,,,,,,,"tensor([0.4772, 0.0688, 0.0702, 0.2493, 0.0671, 0.0674])",
,,,,,,,,,,,,,,,,,"tensor([0.4813, 0.0694, 0.0708, 0.2428, 0.0677, 0.0680])",
,,,,,,,,,,,,,,,,,"tensor([0.4670, 0.0673, 0.0687, 0.2654, 0.0657, 0.0660])",
,,,,,,,,,,,,,,,,,"tensor([0.4738, 0.0683, 0.0697, 0.2547, 0.0666, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4516, 0.0651, 0.0664, 0.2896, 0.0635, 0.0638])",
,,,,,,,,,,,,,,,,,"tensor([0.4619, 0.0666, 0.0679, 0.2734, 0.0649, 0.0653])",
,,,,,,,,,,,,,,,,,"tensor([0.4803, 0.0692, 0.0706, 0.2444, 0.0675, 0.0679])",
,,,,,,,,,,,,,,,,,"tensor([0.4655, 0.0671, 0.0685, 0.2677, 0.0654, 0.0658])",
,,,,,,,,,,,,,,,,,"tensor([0.4828, 0.0696, 0.0710, 0.2405, 0.0679, 0.0682])",
,,,,,,,,,,,,,,,,,"tensor([0.4811, 0.0694, 0.0708, 0.2432, 0.0676, 0.0680])",
,,,,,,,,,,,,,,,,,"tensor([0.4715, 0.0680, 0.0693, 0.2583, 0.0663, 0.0666])",
,,,,,,,,,,,,,,,,,"tensor([0.4635, 0.0668, 0.0682, 0.2708, 0.0652, 0.0655])",
,,,,,,,,,,,,,,,,,"tensor([0.4609, 0.0665, 0.0678, 0.2749, 0.0648, 0.0651])",
,,,,,,,,,,,,,,,,,"tensor([0.4661, 0.0672, 0.0685, 0.2668, 0.0655, 0.0659])",
,,,,,,,,,,,,,,,,,"tensor([0.4776, 0.0689, 0.0702, 0.2486, 0.0672, 0.0675])",
,,,,,,,,,,,,,,,,,"tensor([0.4901, 0.0707, 0.0721, 0.2291, 0.0689, 0.0692])",
,,,,,,,,,,,,,,,,,"tensor([0.4673, 0.0674, 0.0687, 0.2648, 0.0657, 0.0660])",
,,,,,,,,,,,,,,,,,"tensor([0.4812, 0.0694, 0.0708, 0.2429, 0.0677, 0.0680])",
,,,,,,,,,,,,,,,,,"tensor([0.4755, 0.0685, 0.0699, 0.2520, 0.0668, 0.0672])",
,,,,,,,,,,,,,,,,,"tensor([0.4731, 0.0682, 0.0696, 0.2557, 0.0665, 0.0669])",
,,,,,,,,,,,,,,,,,"tensor([0.4611, 0.0665, 0.0678, 0.2747, 0.0648, 0.0652])",
,,,,,,,,,,,,,,,,,"tensor([0.4677, 0.0674, 0.0688, 0.2643, 0.0657, 0.0661])",
,,,,,,,,,,,,,,,,,"tensor([0.4748, 0.0685, 0.0698, 0.2530, 0.0668, 0.0671])",
,,,,,,,,,,,,,,,,,"tensor([0.4947, 0.0713, 0.0728, 0.2218, 0.0696, 0.0699])",
,,,,,,,,,,,,,,,,,"tensor([0.4655, 0.0671, 0.0685, 0.2677, 0.0654, 0.0658])",
,,,,,,,,,,,,,,,,,"tensor([0.4541, 0.0655, 0.0668, 0.2856, 0.0638, 0.0642])",
,,,,,,,,,,,,,,,,,"tensor([0.4818, 0.0695, 0.0709, 0.2420, 0.0677, 0.0681])",
,,,,,,,,,,,,,,,,,"tensor([0.4691, 0.0676, 0.0690, 0.2621, 0.0659, 0.0663])",
,,,,,,,,,,,,,,,,,"tensor([0.4709, 0.0679, 0.0693, 0.2593, 0.0662, 0.0665])",
,,,,,,,,,,,,,,,,,"tensor([0.4901, 0.0707, 0.0721, 0.2290, 0.0689, 0.0693])",
,,,,,,,,,,,,,,,,,"tensor([0.4703, 0.0678, 0.0692, 0.2601, 0.0661, 0.0665])",
,,,,,,,,,,,,,,,,,"tensor([0.4815, 0.0694, 0.0708, 0.2426, 0.0677, 0.0680])",
,,,,,,,,,,,,,,,,,"tensor([0.4818, 0.0695, 0.0709, 0.2421, 0.0677, 0.0681])",
,,,,,,,,,,,,,,,,,,"tensor([0.4466, 0.0637, 0.0652, 0.3001, 0.0620, 0.0624])"
,,,,,,,,,,,,,,,,,,"tensor([0.4473, 0.0638, 0.0653, 0.2989, 0.0621, 0.0625])"
,,,,,,,,,,,,,,,,,,"tensor([0.4523, 0.0645, 0.0660, 0.2911, 0.0628, 0.0632])"
,,,,,,,,,,,,,,,,,,"tensor([0.4651, 0.0663, 0.0679, 0.2711, 0.0646, 0.0650])"
,,,,,,,,,,,,,,,,,,"tensor([0.4791, 0.0683, 0.0699, 0.2492, 0.0665, 0.0669])"
,,,,,,,,,,,,,,,,,,"tensor([0.4554, 0.0649, 0.0665, 0.2863, 0.0633, 0.0636])"
,,,,,,,,,,,,,,,,,,"tensor([0.4717, 0.0673, 0.0689, 0.2608, 0.0655, 0.0659])"
,,,,,,,,,,,,,,,,,,"tensor([0.4640, 0.0662, 0.0677, 0.2728, 0.0644, 0.0648])"
,,,,,,,,,,,,,,,,,,"tensor([0.4525, 0.0645, 0.0660, 0.2909, 0.0628, 0.0632])"
,,,,,,,,,,,,,,,,,,"tensor([0.4600, 0.0656, 0.0672, 0.2790, 0.0639, 0.0643])"
,,,,,,,,,,,,,,,,,,"tensor([0.4676, 0.0667, 0.0683, 0.2672, 0.0649, 0.0653])"
,,,,,,,,,,,,,,,,,,"tensor([0.4597, 0.0656, 0.0671, 0.2796, 0.0638, 0.0642])"
,,,,,,,,,,,,,,,,,,"tensor([0.4519, 0.0644, 0.0660, 0.2918, 0.0628, 0.0631])"
,,,,,,,,,,,,,,,,,,"tensor([0.4597, 0.0656, 0.0671, 0.2795, 0.0639, 0.0642])"
,,,,,,,,,,,,,,,,,,"tensor([0.4561, 0.0650, 0.0666, 0.2852, 0.0634, 0.0637])"
,,,,,,,,,,,,,,,,,,"tensor([0.4478, 0.0639, 0.0654, 0.2982, 0.0622, 0.0626])"
,,,,,,,,,,,,,,,,,,"tensor([0.4486, 0.0640, 0.0655, 0.2969, 0.0623, 0.0627])"
,,,,,,,,,,,,,,,,,,"tensor([0.4499, 0.0642, 0.0657, 0.2948, 0.0625, 0.0629])"
,,,,,,,,,,,,,,,,,,"tensor([0.4591, 0.0655, 0.0670, 0.2805, 0.0638, 0.0641])"
,,,,,,,,,,,,,,,,,,"tensor([0.4614, 0.0658, 0.0674, 0.2769, 0.0641, 0.0645])"
,,,,,,,,,,,,,,,,,,"tensor([0.4503, 0.0642, 0.0657, 0.2943, 0.0625, 0.0629])"
,,,,,,,,,,,,,,,,,,"tensor([0.4639, 0.0662, 0.0677, 0.2730, 0.0644, 0.0648])"
,,,,,,,,,,,,,,,,,,"tensor([0.4603, 0.0656, 0.0672, 0.2786, 0.0639, 0.0643])"
,,,,,,,,,,,,,,,,,,"tensor([0.4763, 0.0679, 0.0695, 0.2536, 0.0662, 0.0665])"
,,,,,,,,,,,,,,,,,,"tensor([0.4563, 0.0651, 0.0666, 0.2849, 0.0634, 0.0638])"
,,,,,,,,,,,,,,,,,,"tensor([0.4566, 0.0651, 0.0667, 0.2844, 0.0634, 0.0638])"
,,,,,,,,,,,,,,,,,,"tensor([0.4576, 0.0653, 0.0668, 0.2828, 0.0636, 0.0639])"
,,,,,,,,,,,,,,,,,,"tensor([0.4877, 0.0696, 0.0712, 0.2357, 0.0677, 0.0681])"
,,,,,,,,,,,,,,,,,,"tensor([0.4687, 0.0668, 0.0684, 0.2654, 0.0651, 0.0655])"
,,,,,,,,,,,,,,,,,,"tensor([0.4468, 0.0637, 0.0652, 0.2998, 0.0621, 0.0624])"
,,,,,,,,,,,,,,,,,,"tensor([0.4661, 0.0665, 0.0680, 0.2695, 0.0647, 0.0651])"
,,,,,,,,,,,,,,,,,,"tensor([0.4492, 0.0641, 0.0656, 0.2961, 0.0624, 0.0628])"
,,,,,,,,,,,,,,,,,,"tensor([0.4511, 0.0643, 0.0659, 0.2930, 0.0627, 0.0630])"
,,,,,,,,,,,,,,,,,,"tensor([0.4682, 0.0668, 0.0683, 0.2662, 0.0650, 0.0654])"
,,,,,,,,,,,,,,,,,,"tensor([0.4660, 0.0665, 0.0680, 0.2697, 0.0647, 0.0651])"
,,,,,,,,,,,,,,,,,,"tensor([0.4567, 0.0651, 0.0667, 0.2843, 0.0634, 0.0638])"
,,,,,,,,,,,,,,,,,,"tensor([0.4735, 0.0675, 0.0691, 0.2579, 0.0658, 0.0662])"
,,,,,,,,,,,,,,,,,,"tensor([0.4556, 0.0650, 0.0665, 0.2859, 0.0633, 0.0637])"
,,,,,,,,,,,,,,,,,,"tensor([0.4556, 0.0650, 0.0665, 0.2860, 0.0633, 0.0637])"
,,,,,,,,,,,,,,,,,,"tensor([0.4622, 0.0659, 0.0675, 0.2756, 0.0642, 0.0646])"
,,,,,,,,,,,,,,,,,,"tensor([0.4589, 0.0654, 0.0670, 0.2809, 0.0637, 0.0641])"
,,,,,,,,,,,,,,,,,,"tensor([0.4617, 0.0658, 0.0674, 0.2765, 0.0641, 0.0645])"
,,,,,,,,,,,,,,,,,,"tensor([0.4631, 0.0660, 0.0676, 0.2743, 0.0643, 0.0647])"
,,,,,,,,,,,,,,,,,,"tensor([0.4669, 0.0666, 0.0682, 0.2683, 0.0649, 0.0652])"
,,,,,,,,,,,,,,,,,,"tensor([0.4625, 0.0660, 0.0675, 0.2751, 0.0642, 0.0646])"
,,,,,,,,,,,,,,,,,,"tensor([0.4619, 0.0659, 0.0674, 0.2762, 0.0642, 0.0645])"
,,,,,,,,,,,,,,,,,,"tensor([0.4534, 0.0647, 0.0662, 0.2894, 0.0630, 0.0634])"
,,,,,,,,,,,,,,,,,,"tensor([0.4511, 0.0643, 0.0659, 0.2930, 0.0627, 0.0630])"
,,,,,,,,,,,,,,,,,,"tensor([0.4533, 0.0646, 0.0662, 0.2896, 0.0630, 0.0633])"
,,,,,,,,,,,,,,,,,,"tensor([0.4793, 0.0684, 0.0700, 0.2488, 0.0666, 0.0670])"
,,,,,,,,,,,,,,,,,,"tensor([0.4679, 0.0667, 0.0683, 0.2667, 0.0650, 0.0654])"
,,,,,,,,,,,,,,,,,,"tensor([0.4526, 0.0645, 0.0661, 0.2907, 0.0629, 0.0632])"
,,,,,,,,,,,,,,,,,,"tensor([0.4668, 0.0666, 0.0681, 0.2684, 0.0648, 0.0652])"
,,,,,,,,,,,,,,,,,,"tensor([0.4561, 0.0651, 0.0666, 0.2851, 0.0634, 0.0637])"
,,,,,,,,,,,,,,,,,,"tensor([0.4578, 0.0653, 0.0668, 0.2826, 0.0636, 0.0640])"
,,,,,,,,,,,,,,,,,,"tensor([0.4657, 0.0664, 0.0680, 0.2702, 0.0647, 0.0651])"
,,,,,,,,,,,,,,,,,,"tensor([0.4760, 0.0679, 0.0695, 0.2540, 0.0661, 0.0665])"
,,,,,,,,,,,,,,,,,,"tensor([0.4514, 0.0644, 0.0659, 0.2926, 0.0627, 0.0631])"
,,,,,,,,,,,,,,,,,,"tensor([0.4586, 0.0654, 0.0669, 0.2813, 0.0637, 0.0641])"
,,,,,,,,,,,,,,,,,,"tensor([0.4609, 0.0657, 0.0673, 0.2777, 0.0640, 0.0644])"
,,,,,,,,,,,,,,,,,,"tensor([0.4687, 0.0668, 0.0684, 0.2654, 0.0651, 0.0655])"
,,,,,,,,,,,,,,,,,,"tensor([0.4526, 0.0646, 0.0661, 0.2906, 0.0629, 0.0632])"
,,,,,,,,,,,,,,,,,,"tensor([0.4475, 0.0638, 0.0653, 0.2987, 0.0622, 0.0625])"
,,,,,,,,,,,,,,,,,,"tensor([0.4455, 0.0635, 0.0650, 0.3018, 0.0619, 0.0623])"
,,,,,,,,,,,,,,,,,,"tensor([0.4532, 0.0646, 0.0661, 0.2898, 0.0629, 0.0633])"
,,,,,,,,,,,,,,,,,,"tensor([0.4707, 0.0671, 0.0687, 0.2623, 0.0654, 0.0658])"
,,,,,,,,,,,,,,,,,,"tensor([0.4490, 0.0640, 0.0655, 0.2963, 0.0624, 0.0627])"
,,,,,,,,,,,,,,,,,,"tensor([0.4562, 0.0651, 0.0666, 0.2850, 0.0634, 0.0637])"
,,,,,,,,,,,,,,,,,,"tensor([0.4675, 0.0667, 0.0682, 0.2674, 0.0649, 0.0653])"
,,,,,,,,,,,,,,,,,,"tensor([0.4557, 0.0650, 0.0665, 0.2857, 0.0633, 0.0637])"
,,,,,,,,,,,,,,,,,,"tensor([0.4616, 0.0658, 0.0674, 0.2766, 0.0641, 0.0645])"
,,,,,,,,,,,,,,,,,,"tensor([0.4571, 0.0652, 0.0667, 0.2836, 0.0635, 0.0639])"
,,,,,,,,,,,,,,,,,,"tensor([0.4648, 0.0663, 0.0678, 0.2716, 0.0646, 0.0649])"
,,,,,,,,,,,,,,,,,,"tensor([0.4761, 0.0679, 0.0695, 0.2538, 0.0661, 0.0665])"
,,,,,,,,,,,,,,,,,,"tensor([0.4760, 0.0679, 0.0695, 0.2540, 0.0661, 0.0665])"
,,,,,,,,,,,,,,,,,,"tensor([0.4710, 0.0672, 0.0688, 0.2618, 0.0654, 0.0658])"
,,,,,,,,,,,,,,,,,,"tensor([0.4557, 0.0650, 0.0665, 0.2858, 0.0633, 0.0637])"
